2024-06-01 18:11:34,591 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:11:34,596 Error converting data types: Unknown datetime string format, unable to parse: Open time, at position 0
2024-06-01 18:13:49,130 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:13:49,136 Converted data types successfully
2024-06-01 18:13:49,151 Feature engineering completed successfully
2024-06-01 18:13:49,213 Preprocessed data saved to preprocessed_data.csv
2024-06-01 18:16:41,451 Loaded data from /Users/gorkemberkeyuksel/Documents/GitHub/Lunapki/crypto_trading_bot/Bot_Logs/fetches/fetched_data.csv
2024-06-01 18:16:41,456 Converted data types successfully
2024-06-01 18:16:41,469 Feature engineering completed successfully
2024-06-01 18:16:41,520 Preprocessed data saved to preprocessed_data.csv
